Analyst;Site;Sampling;Day;Tree;Treatment;Square;Leaf;Original_area;Actual_area;Miner;Hemiptera
Luka;ER;B;10.05.2017;V2;wo;iv;2;30.946;21.915;0;0
Luka;ER;B;10.05.2017;V2;wo;iv;3;16.816;16.816;0;0
Luka;ER;B;10.05.2017;V2;wo;iv;4;43.808;43.808;0;0
Luka;ER;B;10.05.2017;V2;wo;iv;5;32.384;32.384;0;0
Luka;ER;B;14.05.2017;I4;wo;i;1;44.014;40.773;0;0
Luka;ER;B;14.05.2017;I4;wo;i;2;26.083;26.083;0;0
Luka;ER;B;14.05.2017;I4;wo;i;3;19.012;19.012;0.252;0.006
Luka;ER;B;14.05.2017;I4;wo;i;4;23.177;23.177;0;0
Luka;ER;B;14.05.2017;I4;wo;i;5;25.575;25.575;0;0
Luka;ER;B;14.05.2017;I4;wo;ii;1;27.871;27.871;0;0.004
Luka;ER;B;14.05.2017;I4;wo;ii;2;20.391;20.391;0;0.005
Luka;ER;B;14.05.2017;I4;wo;ii;3;18.486;18.486;0;0.051
Luka;ER;B;14.05.2017;I4;wo;ii;4;20.727;20.727;0;0.031
Luka;ER;B;14.05.2017;I4;wo;ii;5;14.035;14.035;0;0
Luka;ER;B;14.05.2017;I4;wo;iii;1;40.528;40.528;0;0.016
Luka;ER;B;14.05.2017;I4;wo;iii;2;25.09;25.09;0;0
Luka;ER;B;14.05.2017;I4;wo;iii;3;22.823;20.947;0;0.008
Luka;ER;B;14.05.2017;I4;wo;iii;4;28.221;28.221;0;0
Luka;ER;B;14.05.2017;I4;wo;iii;5;18.653;18.653;0;0.002
Luka;ER;B;14.05.2017;I4;wo;iv;1;15.925;15.925;0;0.263
Luka;ER;B;14.05.2017;I4;wo;iv;2;14.461;13.939;0;0
Luka;ER;B;14.05.2017;I4;wo;iv;3;17.489;17.489;0;0
Luka;ER;B;14.05.2017;I4;wo;iv;4;16.494;14.447;0;0.002
Luka;ER;B;14.05.2017;I4;wo;iv;5;12.24;12.24;0;0.147
Luka;ER;B;14.05.2017;J15;wo;i;1;29.133;29.133;0;0.05
Luka;ER;B;14.05.2017;J15;wo;i;2;41.748;41.748;0;0
Luka;ER;B;14.05.2017;J15;wo;i;3;14.071;14.071;1.314;0
Luka;ER;B;14.05.2017;J15;wo;i;4;35.58;27.59;0;0.1
Luka;ER;B;14.05.2017;J15;wo;i;5;40.745;39.759;0;0
Luka;ER;B;14.05.2017;J15;wo;ii;1;17.79;17.79;0;0
Luka;ER;B;14.05.2017;J15;wo;ii;2;35.26;35.26;0;0.005
Luka;ER;B;14.05.2017;J15;wo;ii;3;36.966;36.966;1.978;0.004
Luka;ER;B;14.05.2017;J15;wo;ii;4;36.753;36.753;1.414;0.008
Luka;ER;B;14.05.2017;J15;wo;ii;5;18.622;18.622;1.648;0
Luka;ER;B;14.05.2017;J15;wo;iii;1;17.736;17.736;0;0
Luka;ER;B;14.05.2017;J15;wo;iii;2;24.285;24.285;0;0
Luka;ER;B;14.05.2017;J15;wo;iii;3;19.404;19.375;0;0.004
Luka;ER;B;14.05.2017;J15;wo;iii;4;16.455;16.455;2.258;0.011
Luka;ER;B;14.05.2017;J15;wo;iii;5;11.97;11.97;0;0
Luka;ER;B;14.05.2017;J15;wo;iv;1;34.149;29.965;0;0.011
Luka;ER;B;14.05.2017;J15;wo;iv;2;13.879;13.845;0;0.002
Luka;ER;B;14.05.2017;J15;wo;iv;3;52.288;50.714;0;0.011
Luka;ER;B;14.05.2017;J15;wo;iv;4;9.16;8.464;0;0
Luka;ER;B;14.05.2017;J15;wo;iv;5;14.315;14.315;0;0
Luka;ER;B;14.05.2017;J21;wo;i;1;36.4;34.311;0;0.034
Luka;ER;B;14.05.2017;J21;wo;i;2;31.533;31.533;0;0.024
Luka;ER;B;14.05.2017;J21;wo;i;3;32.732;32.479;0;0.044
Luka;ER;B;14.05.2017;J21;wo;i;4;20.722;20.722;0;0.002
Luka;ER;B;14.05.2017;J21;wo;i;5;29.978;29.978;0;0
Luka;ER;B;14.05.2017;J21;wo;ii;1;25.86;25.86;0;0.008
Luka;ER;B;14.05.2017;J21;wo;ii;2;33.341;33.341;0;0.002
Luka;ER;B;14.05.2017;J21;wo;ii;3;23.715;23.048;0;0.004
Luka;ER;B;14.05.2017;J21;wo;ii;4;13.453;13.453;0;0.005
Luka;ER;B;14.05.2017;J21;wo;ii;5;24.643;24.643;0;0.003
Luka;ER;B;14.05.2017;J21;wo;iii;1;16.105;16.105;0;0
Luka;ER;B;14.05.2017;J21;wo;iii;2;10.591;10.591;0;0.004
Luka;ER;B;14.05.2017;J21;wo;iii;3;20.503;20.503;0;0.002
Luka;ER;B;14.05.2017;J21;wo;iii;4;16.986;16.986;0;0.202
Luka;ER;B;14.05.2017;J21;wo;iii;5;12.672;12.672;0.19;0
Luka;ER;B;14.05.2017;J21;wo;iv;1;15.048;14.575;0.503;0.005
Luka;ER;B;14.05.2017;J21;wo;iv;2;22.107;22.107;0;0.14
Luka;ER;B;14.05.2017;J21;wo;iv;3;28.077;28.077;0;0
Luka;ER;B;14.05.2017;J21;wo;iv;4;27.062;27.062;0;0
Luka;ER;B;14.05.2017;J21;wo;iv;5;16.917;16.917;0;0
Luka;ER;B;14.05.2017;L22;w;i;1;34.943;32.648;0;0
Luka;ER;B;14.05.2017;L22;w;i;2;25.859;18.777;0;0
Luka;ER;B;14.05.2017;L22;w;i;3;15.723;15.723;2.125;0
Luka;ER;B;14.05.2017;L22;w;i;4;25.174;25.174;0;0
Luka;ER;B;14.05.2017;L22;w;i;5;36.509;31.019;0;0
Luka;ER;B;14.05.2017;L22;w;ii;1;38.458;38.458;0;0
Luka;ER;B;14.05.2017;L22;w;ii;2;21.659;21.659;0;0.013
Luka;ER;B;14.05.2017;L22;w;ii;3;29.42;29.42;0;0.019
Luka;ER;B;14.05.2017;L22;w;ii;4;16.365;16.365;0;0
Luka;ER;B;14.05.2017;L22;w;ii;5;33.527;33.527;0;0
Luka;ER;B;14.05.2017;L22;w;iii;1;61.207;53.724;0;0
Luka;ER;B;14.05.2017;L22;w;iii;2;24.046;24.046;1.332;0.009
Luka;ER;B;14.05.2017;L22;w;iii;3;23.114;23.114;0;0
Luka;ER;B;14.05.2017;L22;w;iii;4;31.49;31.49;0.677;0.007
Luka;ER;B;14.05.2017;L22;w;iii;5;42.977;42.977;0;0
Luka;ER;B;14.05.2017;L22;w;iv;1;18.51;18.51;0;0
Luka;ER;B;14.05.2017;L22;w;iv;2;46.491;46.491;0;0.051
Luka;ER;B;14.05.2017;L22;w;iv;3;24.26;22.066;0;0
Luka;ER;B;14.05.2017;L22;w;iv;4;23.805;20.642;0;0
Luka;ER;B;14.05.2017;L22;w;iv;5;19.655;17.464;0;0
Luka;ER;B;14.05.2017;L24;wr;i;1;21.3;21.3;0;0.053
Luka;ER;B;14.05.2017;L24;wr;i;2;22.737;22.737;0;0.002
Luka;ER;B;14.05.2017;L24;wr;i;3;14.528;14.174;0;0.007
Luka;ER;B;14.05.2017;L24;wr;i;4;13.465;13.465;0;0.02
Luka;ER;B;14.05.2017;L24;wr;i;5;5.834;5.673;0;0
Luka;ER;B;14.05.2017;L24;wr;ii;1;28.13;27.964;0;0.005
Luka;ER;B;14.05.2017;L24;wr;ii;2;28.306;28.306;0;0
Luka;ER;B;14.05.2017;L24;wr;ii;3;25.959;25.806;0;0.002
Luka;ER;B;14.05.2017;L24;wr;ii;4;20.103;20.103;0;0.012
Luka;ER;B;14.05.2017;L24;wr;ii;5;25.43;15.444;0;0
Luka;ER;B;14.05.2017;L24;wr;iii;1;36.954;23.399;0;0.008
Luka;ER;B;14.05.2017;L24;wr;iii;2;32.539;32.524;0;0
Luka;ER;B;14.05.2017;L24;wr;iii;3;13.301;13.301;0;0
Luka;ER;B;14.05.2017;L24;wr;iii;4;22.17;22.392;0;0.702
Luka;ER;B;14.05.2017;L24;wr;iii;5;11.672;8.51;0;0
Luka;ER;B;14.05.2017;L24;wr;iv;1;12.23;12.23;0;0.015
Luka;ER;B;14.05.2017;L24;wr;iv;2;17.942;15.71;0;0.15
Luka;ER;B;14.05.2017;L24;wr;iv;3;32.923;32.886;0;0.006
Luka;ER;B;14.05.2017;L24;wr;iv;4;27.314;27.314;0;0
Luka;ER;B;14.05.2017;L24;wr;iv;5;22.76;22.752;0;0
Luka;ER;B;14.05.2017;M7;wo;i;1;19.204;19.204;0;0
Luka;ER;B;14.05.2017;M7;wo;i;2;10.736;10.736;0;0.013
Luka;ER;B;14.05.2017;M7;wo;i;3;16.503;14.425;0;0.009
Luka;ER;B;14.05.2017;M7;wo;i;4;27.838;27.838;0;0
Luka;ER;B;14.05.2017;M7;wo;i;5;25.001;25.001;0;0.008
Luka;ER;B;14.05.2017;M7;wo;ii;1;23.77;23.77;0;0.007
Luka;ER;B;14.05.2017;M7;wo;ii;2;21.94;15.555;0;0.052
Luka;ER;B;14.05.2017;M7;wo;ii;3;9.549;9.549;0;0.012
Luka;ER;B;14.05.2017;M7;wo;ii;4;36.803;36.803;0;0.004
Luka;ER;B;14.05.2017;M7;wo;ii;5;14.182;14.182;0;0
Luka;ER;B;14.05.2017;M7;wo;iii;1;20.545;20.545;0;0.067
Luka;ER;B;14.05.2017;M7;wo;iii;2;25.629;25.629;0;0.007
Luka;ER;B;14.05.2017;M7;wo;iii;3;30.263;25.601;0;0
Luka;ER;B;14.05.2017;M7;wo;iii;4;25.361;23.283;0;0
Luka;ER;B;14.05.2017;M7;wo;iii;5;21.014;19.114;0;0.162
Luka;ER;B;14.05.2017;M7;wo;iv;1;30.103;30.103;0;0.036
Luka;ER;B;14.05.2017;M7;wo;iv;2;21.359;21.34;0;0
Luka;ER;B;14.05.2017;M7;wo;iv;3;58.035;58.035;0;0.019
Luka;ER;B;14.05.2017;M7;wo;iv;4;16.87;16.87;0;0.05
Luka;ER;B;14.05.2017;M7;wo;iv;5;28.026;22.807;0;0.004
Luka;ER;B;14.05.2017;O18;wr;i;1;17.823;17.823;0;0.045
Luka;ER;B;14.05.2017;O18;wr;i;2;25.554;25.554;0;0.009
Luka;ER;B;14.05.2017;O18;wr;i;3;35.866;35.866;0;0.019
Luka;ER;B;14.05.2017;O18;wr;i;4;15.562;15.562;0;0
Luka;ER;B;14.05.2017;O18;wr;i;5;5.557;5.347;0;0
Luka;ER;B;14.05.2017;O18;wr;ii;1;17.809;17.809;0;0.006
Luka;ER;B;14.05.2017;O18;wr;ii;2;18.905;18.905;0;0.01
Luka;ER;B;14.05.2017;O18;wr;ii;3;17.265;14.984;0;0.009
Luka;ER;B;14.05.2017;O18;wr;ii;4;31.289;24.615;0;0
Luka;ER;B;14.05.2017;O18;wr;ii;5;13.665;13.665;0;0
Luka;ER;B;14.05.2017;O18;wr;iii;1;24.962;19.521;0;0.015
Luka;ER;B;14.05.2017;O18;wr;iii;2;34.703;31.657;0;0.009
Luka;ER;B;14.05.2017;O18;wr;iii;3;20.559;16.185;0;0
Luka;ER;B;14.05.2017;O18;wr;iii;4;33.462;32.294;0;0.004
Luka;ER;B;14.05.2017;O18;wr;iii;5;19.733;19.733;0;0.173
Luka;ER;B;14.05.2017;O18;wr;iv;1;32.08;32.08;0;0
Luka;ER;B;14.05.2017;O18;wr;iv;2;34.209;34.209;0;0.012
Luka;ER;B;14.05.2017;O18;wr;iv;3;15.951;14.768;0;0
Luka;ER;B;14.05.2017;O18;wr;iv;4;13.249;13.249;0;0
Luka;ER;B;14.05.2017;O18;wr;iv;5;25.238;25.238;0;0
Luka;ER;B;14.05.2017;S11;wo;i;1;38.174;38.174;0;0.005
Luka;ER;B;14.05.2017;S11;wo;i;2;8.265;8.265;0;0
Luka;ER;B;14.05.2017;S11;wo;i;3;21.885;21.885;0;0
Luka;ER;B;14.05.2017;S11;wo;i;4;20.305;19.684;0;0.004
Luka;ER;B;14.05.2017;S11;wo;i;5;23.501;23.501;0;0
Luka;ER;B;14.05.2017;S11;wo;ii;1;25.708;25.708;0;0.002
Luka;ER;B;14.05.2017;S11;wo;ii;2;9.176;9.176;0;0.012
Luka;ER;B;14.05.2017;S11;wo;ii;3;40.154;28.111;0;0.003
Luka;ER;B;14.05.2017;S11;wo;ii;4;18.166;18.166;0;0.01
Luka;ER;B;14.05.2017;S11;wo;ii;5;13.048;13.048;0.188;0
Luka;ER;B;14.05.2017;S11;wo;iii;1;12.048;12.048;0;0
Luka;ER;B;14.05.2017;S11;wo;iii;2;22.286;22.286;0;0.046
Luka;ER;B;14.05.2017;S11;wo;iii;3;13.603;13.603;0;0
Luka;ER;B;14.05.2017;S11;wo;iii;4;27.81;27.81;0;0.01
Luka;ER;B;14.05.2017;S11;wo;iii;5;22.643;22.643;0;0
Luka;ER;B;14.05.2017;S11;wo;iv;1;10.798;10.798;0;0
Luka;ER;B;14.05.2017;S11;wo;iv;2;22.536;22.536;0;0.001
Luka;ER;B;14.05.2017;S11;wo;iv;3;32.742;31.754;0;0.008
Luka;ER;B;14.05.2017;S11;wo;iv;4;20.046;17.91;0;0
Luka;ER;B;14.05.2017;S11;wo;iv;5;20.385;20.385;0;0
Luka;ER;B;19.05.2017;AH3;wo;i;1;23.687;23.687;0;0
Luka;ER;B;19.05.2017;AH3;wo;i;2;22.302;22.302;0;0.006
Luka;ER;B;19.05.2017;AH3;wo;i;3;13.499;13.499;0;0
Luka;ER;B;19.05.2017;AH3;wo;i;4;22.85;22.85;0;0.044
Luka;ER;B;19.05.2017;AH3;wo;i;5;13.311;13.311;0;0
Luka;ER;B;19.05.2017;AH3;wo;ii;1;23.082;23.082;0;0
Luka;ER;B;19.05.2017;AH3;wo;ii;2;27.18;27.18;0;0.01
Luka;ER;B;19.05.2017;AH3;wo;ii;3;37.518;37.518;0;0.015
Luka;ER;B;19.05.2017;AH3;wo;ii;4;18.546;18.546;0;0
Luka;ER;B;19.05.2017;AH3;wo;ii;5;9.159;9.159;0;0
Luka;ER;B;19.05.2017;AH3;wo;iii;1;53.523;52.687;0;0.103
Luka;ER;B;19.05.2017;AH3;wo;iii;2;26.934;25.533;0;0
Luka;ER;B;19.05.2017;AH3;wo;iii;3;31.054;31.054;0;0
Luka;ER;B;19.05.2017;AH3;wo;iii;4;16.333;15.608;0;0.006
Luka;ER;B;19.05.2017;AH3;wo;iii;5;34.754;33.765;0;0.039
Luka;ER;B;19.05.2017;AH3;wo;iv;1;34.403;34.403;0;0
Luka;ER;B;19.05.2017;AH3;wo;iv;2;24.737;24.737;0;0
Luka;ER;B;19.05.2017;AH3;wo;iv;3;30.031;30.031;0;0
Luka;ER;B;19.05.2017;AH3;wo;iv;4;12.802;10.531;0;0
Luka;ER;B;19.05.2017;AH3;wo;iv;5;9.353;5.374;0;0
Luka;ER;B;19.05.2017;AH4;wo;i;1;29.17;24.191;0;0.013
Luka;ER;B;19.05.2017;AH4;wo;i;2;41.31;20.468;0;0.01
Luka;ER;B;19.05.2017;AH4;wo;i;3;34.228;34.228;0;0.04
Luka;ER;B;19.05.2017;AH4;wo;i;4;10.628;10.628;0;0
Luka;ER;B;19.05.2017;AH4;wo;i;5;24.324;24.324;0;0.096
Luka;ER;B;19.05.2017;AH4;wo;ii;1;31.719;31.719;0;0.004
Luka;ER;B;19.05.2017;AH4;wo;ii;2;32.254;32.254;0;0.032
Luka;ER;B;19.05.2017;AH4;wo;ii;3;29.943;29.943;0;0
Luka;ER;B;19.05.2017;AH4;wo;ii;4;28.692;28.692;0;0
Luka;ER;B;19.05.2017;AH4;wo;ii;5;13.811;13.39;0;0
Luka;ER;B;19.05.2017;AH4;wo;iii;1;12.247;12.193;0;0.003
Luka;ER;B;19.05.2017;AH4;wo;iii;2;26.954;26.954;0;0
Luka;ER;B;19.05.2017;AH4;wo;iii;3;18.897;16.251;0;0
Luka;ER;B;19.05.2017;AH4;wo;iii;4;16.277;16.277;0;0
Luka;ER;B;19.05.2017;AH4;wo;iii;5;29.268;19.327;0;0
Luka;ER;B;19.05.2017;AH4;wo;iv;1;27.04;27.04;0;0
Luka;ER;B;19.05.2017;AH4;wo;iv;2;37.167;37.167;0;0
Luka;ER;B;19.05.2017;AH4;wo;iv;3;49.709;47.236;0;0
Luka;ER;B;19.05.2017;AH4;wo;iv;4;33.634;33.634;0;0
Luka;ER;B;19.05.2017;AH4;wo;iv;5;24.219;17.939;0;0
Luka;ER;B;19.05.2017;Al1;wo;i;1;13.337;10.556;0;0
Luka;ER;B;19.05.2017;Al1;wo;i;2;29.934;13.435;0;0.008
Luka;ER;B;19.05.2017;Al1;wo;i;3;36.421;24.993;0;0
Luka;ER;B;19.05.2017;Al1;wo;i;4;38.414;37.973;0;0
Luka;ER;B;19.05.2017;Al1;wo;i;5;12.533;6.936;0;0
Luka;ER;B;19.05.2017;Al1;wo;ii;1;20.061;11.592;0;0.014
Luka;ER;B;19.05.2017;Al1;wo;ii;2;44.354;44.283;0;0.004
Luka;ER;B;19.05.2017;Al1;wo;ii;3;28.198;26.184;0;0
Luka;ER;B;19.05.2017;Al1;wo;ii;4;14.184;4.709;0;0
Luka;ER;B;19.05.2017;Al1;wo;ii;5;21.908;18.518;0;0
Luka;ER;B;19.05.2017;Al1;wo;iii;1;20.228;20.228;0;0
Luka;ER;B;19.05.2017;Al1;wo;iii;2;15.214;15.092;0;0
Luka;ER;B;19.05.2017;Al1;wo;iii;3;12.79;12.79;0;0.003
Luka;ER;B;19.05.2017;Al1;wo;iii;4;24.101;23.598;1.197;0
Luka;ER;B;19.05.2017;Al1;wo;iii;5;22.46;20.254;0;0
Luka;ER;B;19.05.2017;Al1;wo;iv;1;21.008;20.916;0;0.004
Luka;ER;B;19.05.2017;Al1;wo;iv;2;12.181;8.428;0;0
Luka;ER;B;19.05.2017;Al1;wo;iv;3;28.431;28.431;0;0
Luka;ER;B;19.05.2017;Al1;wo;iv;4;27.806;27.458;0;0
Luka;ER;B;19.05.2017;Al1;wo;iv;5;11.522;6.347;0;0.006
Luka;ER;B;19.05.2017;R14;wr;i;1;37.144;37.015;0;0
Luka;ER;B;19.05.2017;R14;wr;i;2;25.517;25.517;0;0.008
Luka;ER;B;19.05.2017;R14;wr;i;3;34.639;34.639;0;0
Luka;ER;B;19.05.2017;R14;wr;i;4;17.238;17.238;0;0
Luka;ER;B;19.05.2017;R14;wr;i;5;27.552;27.552;0;0
Luka;ER;B;19.05.2017;R14;wr;ii;1;26.346;25.98;0;0
Luka;ER;B;19.05.2017;R14;wr;ii;2;16.615;16.615;0;0.044
Luka;ER;B;19.05.2017;R14;wr;ii;3;31.919;31.919;0;0.049
Luka;ER;B;19.05.2017;R14;wr;ii;4;23.225;23.225;0;0
Luka;ER;B;19.05.2017;R14;wr;ii;5;23.968;20.518;0;0.003
Luka;ER;B;19.05.2017;R14;wr;iii;1;23.192;23.192;0.727;0.023
Luka;ER;B;19.05.2017;R14;wr;iii;2;25.637;19.072;0;0
Luka;ER;B;19.05.2017;R14;wr;iii;3;25.515;25.496;0.983;0.034
Luka;ER;B;19.05.2017;R14;wr;iii;4;26.834;26.834;0;0
Luka;ER;B;19.05.2017;R14;wr;iii;5;13;12;0;0
Luka;ER;B;19.05.2017;R14;wr;iv;1;32.943;32.943;0;0
Luka;ER;B;19.05.2017;R14;wr;iv;2;20.323;18.785;0;0
Luka;ER;B;19.05.2017;R14;wr;iv;3;17.463;7.839;0;0
Luka;ER;B;19.05.2017;R14;wr;iv;4;13.016;7.842;0;0
Luka;ER;B;19.05.2017;R14;wr;iv;5;26.332;26.332;0;0
Luka;ER;B;19.05.2017;S18;wr;i;1;23.571;16.532;0;0
Luka;ER;B;19.05.2017;S18;wr;i;2;17.075;17.075;0;0.004
Luka;ER;B;19.05.2017;S18;wr;i;3;28.307;28.209;0;0
Luka;ER;B;19.05.2017;S18;wr;i;4;21.352;21.352;0;0
Luka;ER;B;19.05.2017;S18;wr;i;5;35.035;35.035;0;0.003
Luka;ER;B;19.05.2017;S18;wr;ii;1;19.255;19.255;0;0
Luka;ER;B;19.05.2017;S18;wr;ii;2;24.312;24.312;0;0
Luka;ER;B;19.05.2017;S18;wr;ii;3;34.788;14.978;0;0.003
Luka;ER;B;19.05.2017;S18;wr;ii;4;38.494;38.494;1.228;0.015
Luka;ER;B;19.05.2017;S18;wr;ii;5;31.828;31.828;0;0.008
Luka;ER;B;19.05.2017;S18;wr;iii;1;27.962;26.384;0;0.007
Luka;ER;B;19.05.2017;S18;wr;iii;2;21.252;19.595;0;0.106
Luka;ER;B;19.05.2017;S18;wr;iii;3;18.428;18.428;0;0.339
Luka;ER;B;19.05.2017;S18;wr;iii;4;19.094;15.934;0;0
Luka;ER;B;19.05.2017;S18;wr;iii;5;14.371;14.371;0;0
Luka;ER;B;19.05.2017;S18;wr;iv;1;47.517;47.517;0;0
Luka;ER;B;19.05.2017;S18;wr;iv;2;20.857;13.303;0;0.042
Luka;ER;B;19.05.2017;S18;wr;iv;3;29.034;28.95;0;0
Luka;ER;B;19.05.2017;S18;wr;iv;4;27.828;27.828;2.275;0
Luka;ER;B;19.05.2017;S18;wr;iv;5;38.203;38.062;0;0.049
Luka;ER;B;19.05.2017;T8;w;i;1;25.615;24.864;0;0
Luka;ER;B;19.05.2017;T8;w;i;2;37.184;33.373;0;0
Luka;ER;B;19.05.2017;T8;w;i;3;22.807;22.807;0;0
Luka;ER;B;19.05.2017;T8;w;i;4;24.032;19.2;0;0
Luka;ER;B;19.05.2017;T8;w;i;5;41.695;41.695;0;0.004
Luka;ER;B;19.05.2017;T8;w;ii;1;19.199;19.199;0;0
Luka;ER;B;19.05.2017;T8;w;ii;2;39.47;35.674;0;0.013
Luka;ER;B;19.05.2017;T8;w;ii;3;47.242;47.242;0;0
Luka;ER;B;19.05.2017;T8;w;ii;4;32.386;32.386;0;0
Luka;ER;B;19.05.2017;T8;w;ii;5;24.604;24.604;0;0
Luka;ER;B;19.05.2017;T8;w;iii;1;45.158;31.119;0;0.03
Luka;ER;B;19.05.2017;T8;w;iii;2;28.223;28.223;0;0
Luka;ER;B;19.05.2017;T8;w;iii;3;31.126;31.126;0;0
Luka;ER;B;19.05.2017;T8;w;iii;4;20.836;20.608;0;0
Luka;ER;B;19.05.2017;T8;w;iii;5;22.276;13.732;0;0
Luka;ER;B;19.05.2017;T8;w;iv;1;16.364;16.364;0;0
Luka;ER;B;19.05.2017;T8;w;iv;2;11.765;10.706;0;0
Luka;ER;B;19.05.2017;T8;w;iv;3;34.156;34.156;0;0
Luka;ER;B;19.05.2017;T8;w;iv;4;14.952;14.952;0;0
Luka;ER;B;19.05.2017;T8;w;iv;5;21.926;21.926;0;0.01
Luka;ER;B;19.05.2017;V8;wo;i;1;20.775;20.775;0;0.003
Luka;ER;B;19.05.2017;V8;wo;i;2;22.058;22.058;0;0.026
Luka;ER;B;19.05.2017;V8;wo;i;3;19.828;19.828;0;0
Luka;ER;B;19.05.2017;V8;wo;i;4;23.109;23.109;0;0
Luka;ER;B;19.05.2017;V8;wo;i;5;12.789;9.189;0;0
Luka;ER;B;19.05.2017;V8;wo;ii;1;18.508;18.508;0;0
Luka;ER;B;19.05.2017;V8;wo;ii;2;32.329;31.329;0;0
Luka;ER;B;19.05.2017;V8;wo;ii;3;14.205;14.205;0;0
Luka;ER;B;19.05.2017;V8;wo;ii;4;16.352;10.898;0;0
Luka;ER;B;19.05.2017;V8;wo;ii;5;15.096;15.096;0;0
Luka;ER;B;19.05.2017;V8;wo;iii;1;22.153;21.235;0.116;0.003
Luka;ER;B;19.05.2017;V8;wo;iii;2;20.869;20.869;0;0
Luka;ER;B;19.05.2017;V8;wo;iii;3;20.954;20.954;0;0
Luka;ER;B;19.05.2017;V8;wo;iii;4;14.709;14.504;0;0
Luka;ER;B;19.05.2017;V8;wo;iii;5;15.319;14.103;0;0
Luka;ER;B;19.05.2017;V8;wo;iv;1;25.6;25.6;2.545;0
Luka;ER;B;19.05.2017;V8;wo;iv;2;19.975;19.975;0;0
Luka;ER;B;19.05.2017;V8;wo;iv;3;16.142;16.142;0;0
Luka;ER;B;19.05.2017;V8;wo;iv;4;26.683;26.683;0;0
Luka;ER;B;19.05.2017;V8;wo;iv;5;20.65;20.65;0;0
Luka;ER;B;19.05.2017;X7;w;i;1;43.938;43.912;0;0
Luka;ER;B;19.05.2017;X7;w;i;2;24.29;24.29;0;0.028
Luka;ER;B;19.05.2017;X7;w;i;3;22.901;22.901;3.034;0.009
Luka;ER;B;19.05.2017;X7;w;i;4;17.478;17.478;0;0.008
Luka;ER;B;19.05.2017;X7;w;i;5;20.372;20.372;0;0
Luka;ER;B;19.05.2017;X7;w;ii;1;26.603;23.168;0;0
Luka;ER;B;19.05.2017;X7;w;ii;2;14.321;14.321;0;0.02
Luka;ER;B;19.05.2017;X7;w;ii;3;11.622;11.622;0;0
Luka;ER;B;19.05.2017;X7;w;ii;4;15.735;15.735;0;0
Luka;ER;B;19.05.2017;X7;w;ii;5;7.419;7.05;0;0
Luka;ER;B;19.05.2017;X7;w;iii;1;22.09;22.09;0;0
Luka;ER;B;19.05.2017;X7;w;iii;2;41.364;41.364;0;0
Luka;ER;B;19.05.2017;X7;w;iii;3;19.222;19.222;0;0
Luka;ER;B;19.05.2017;X7;w;iii;4;16.795;16.644;0;0
Luka;ER;B;19.05.2017;X7;w;iii;5;11.694;11.694;0;0
Luka;ER;B;19.05.2017;X7;w;iv;1;11.623;10.93;0;0
Luka;ER;B;19.05.2017;X7;w;iv;2;50.423;50.423;0;0.022
Luka;ER;B;19.05.2017;X7;w;iv;3;20.056;20.056;0;0.005
Luka;ER;B;19.05.2017;X7;w;iv;4;12.126;9.541;0;0
Luka;ER;B;19.05.2017;X7;w;iv;5;26.13;26.09;0;0
Markus;DO;A;10.07.2017;F10;wo;i;1;42.174;41.979;0;0.03
Markus;DO;A;10.07.2017;F10;wo;i;2;29.307;27.948;0;0
Markus;DO;A;10.07.2017;F10;wo;i;3;19.147;18.698;0.131;0.01
Markus;DO;A;10.07.2017;F10;wo;i;4;22.934;22.508;0;0.008
Markus;DO;A;10.07.2017;F10;wo;i;5;20.217;20.064;0;0
Markus;DO;A;10.07.2017;F10;wo;ii;1;29.263;19.681;0;0.006
Markus;DO;A;10.07.2017;F10;wo;ii;2;23.363;23.173;1.001;0
Markus;DO;A;10.07.2017;F10;wo;ii;3;33.702;33.702;0;0.011
Markus;DO;A;10.07.2017;F10;wo;ii;4;18.177;17.893;0;0
Markus;DO;A;10.07.2017;F10;wo;ii;5;24.333;24.333;0.338;0
Markus;DO;A;10.07.2017;F10;wo;iii;1;20.143;20.138;0;0
Markus;DO;A;10.07.2017;F10;wo;iii;2;23.05;22.651;0;0.021
Markus;DO;A;10.07.2017;F10;wo;iii;3;20.74;20.738;0;0
Markus;DO;A;10.07.2017;F10;wo;iii;4;12.837;10.256;0;0
Markus;DO;A;10.07.2017;F10;wo;iii;5;11.101;10.878;0;0.028
Markus;DO;A;10.07.2017;F10;wo;iv;1;22.236;22.188;0.61;0.01
Markus;DO;A;10.07.2017;F10;wo;iv;2;19.303;19.278;0;0.096
Markus;DO;A;10.07.2017;F10;wo;iv;3;13.421;13.222;0;0
Markus;DO;A;10.07.2017;F10;wo;iv;4;15.973;15.946;0;0.003
Markus;DO;A;10.07.2017;F10;wo;iv;5;16.549;16.549;0;0.106
Markus;DO;A;10.07.2017;F16;wo;i;1;7.272;6.85;0;0.025
Markus;DO;A;10.07.2017;F16;wo;i;2;3.971;3.796;0;0.042
Markus;DO;A;10.07.2017;F16;wo;i;3;19.633;19.633;0;0
Markus;DO;A;10.07.2017;F16;wo;i;4;15.969;15.852;0;0.039
Markus;DO;A;10.07.2017;F16;wo;i;5;18.266;18.133;0.243;0
Markus;DO;A;10.07.2017;F16;wo;ii;1;12.28;11.916;0;0
Markus;DO;A;10.07.2017;F16;wo;ii;2;19.148;17.71;0;0
