Site,block,Day,Time,Observer,Tree,Bromeliads,obs,Order,Suborder,Family,cleanspec,Species,Specimen,Diet,Behavior,behaviour,Behavior_Duration,Interaction_Type,interaction,Interaction_Target,Interaction_Duration,Interaction_Outcome
DO,N,06-03-17,Day,Fran,C6,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_M,Ant_M,Ant_M,pred,carrying_food,transporting,60,nothing,,nothing,0,nothing
DO,N,06-03-17,Day,Fran,C2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_a,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_a,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_a,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_a,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_a,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_d,300,honeydew
DO,N,06-03-17,Day,Fran,C2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_b,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_b,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_b,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_b,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_b,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_e,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_c,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_c,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug,NewSp_large_bumpy_mealybug_c,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A_f,300,honeydew
DO,N,06-03-17,Day,Pier,B11,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,Scale_D,Scale_D,Scale_D,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_A,120,honeydew
DO,N,06-03-17,Day,Fran,D9,present,F,Hemiptera,Sternorrhyncha,Aphididae,Unidentified_homoptera,Unidentified_homoptera,Unid_aphid_a,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_J_a,300,honeydew
DO,N,06-03-17,Day,Fran,D9,present,F,Hemiptera,Sternorrhyncha,Aphididae,Unidentified_homoptera,Unidentified_homoptera,Unid_aphid_b,herb,feeding/stationary,herb_feeding,300,tended,pos,Ant_J_b,300,honeydew
DO,N,06-03-17,Day,Pier,B11,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A,pred,tending,tending,120,tending,pos,Scale_D,120,honeydew
DO,N,06-03-17,Day,Fran,C2,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_a,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_a,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_a,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_a,300,honeydew
DO,N,06-03-17,Day,Fran,C2,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_b,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_b,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_b,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_b,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_c,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_d,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_a,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_e,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_b,300,honeydew
DO,N,06-03-17,Day,Fran,D10,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_f,pred,tending,tending,300,tending,pos,NewSp_large_bumpy_mealybug_c,300,honeydew
DO,N,06-03-17,Day,Fran,D9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_J,Ant_J,Ant_J_a,pred,tending,tending,300,tending,pos,Unid_aphid_a,300,honeydew
DO,N,06-03-17,Day,Fran,D9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_J,Ant_J,Ant_J_b,pred,tending,tending,300,tending,pos,Unid_aphid_b,300,honeydew
DO,N,06-06-17,Day,Pier,E10,present,F,Blattodea,,Ectobiidae,Cockroach_J,Cockroach_J,Cockroach_J,scav,exploring,mobile,300,attack,neg,caUnknown_specimen_AS,1,miss
DO,N,06-06-17,Day,Pier,E10,present,F,Psocoptera,,,Psoco_AS,caPsoco_AS,caPsoco_AS,detr,stationary,stationary,235,attacked,neg,Cockroach_J,1,flight
DO,N,06-06-17,Day,Fran,E9,present,S,Coleoptera,Polyphaga,Coccinellidae,Beetle_J,Beetle_J,Beetle_J_a,pred,mating,reproduction,300,mating,pos,Beetle_J_b,300,mating
DO,N,06-06-17,Day,Fran,E9,present,S,Coleoptera,Polyphaga,Coccinellidae,Beetle_J,Beetle_J,Beetle_J_b,pred,mating,reproduction,300,mating,pos,Beetle_J_a,300,mating
DO,N,06-06-17,Day,Fran,E9,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_AY,caBeetle_AY,caBeetle_AY,herb,chewing_flower,herb_feeding,180,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BL,caBeetle_BL,caBeetle_BL,herb,chewing_leaf,herb_feeding,290,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F23,present,F,Hemiptera,Auchenorrhyncha,,Homoptera_T,caHomoptera_T,caHomoptera_T,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E7,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F23,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F23,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E16,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F23,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E16,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F23,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_j,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_k,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_l,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_m,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E7,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E10,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E16,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_a,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_a,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_b,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_b,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_c,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_c,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_d,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E17,absent,F,Hemiptera,Auchenorrhyncha,,Homoptera_AW,Homoptera_AW,Homoptera_AW,herb,sucking_small_branch,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F1,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F1,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,F1,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E16,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_j,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,E9,present,S,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F2,absent,F,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Pier,F9,absent,F,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-06-17,Day,Fran,E10,present,S,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
